from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,2043904,4096,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2043904-512-{4096}seg_mem10_bs128_regular_6-4096seg_eval/run_2,False,,False,,,78.4000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_7-7seg_eval/run_1,False,,False,,,98.8499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_regular_from_cpt_1-2/run_2,False,,False,,20000.0,98.69999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_regular_from_cpt_1-2/run_2,False,,False,,20000.0,99.69999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,4,4,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_regular_from_cpt_1-2/run_1,False,,False,,20000.0,99.5999984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,4,4,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_regular_from_cpt_1-2/run_1,False,,False,,20000.0,99.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_regular_from_cpt_4-5_V2/run_2,False,,False,,10000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs32_regular_from_cpt_4-5_V2/run_1,False,,False,,10000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_2-12seg_eval/run_2,False,,False,,,46.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_2-12seg_eval/run_1,False,,False,,,32.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_regular_from_cpt_2-3/run_1,False,,False,,6000.0,96.94999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs128_regular_3-6seg_eval/run_1,False,,False,,,81.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs128_regular_2-4seg_eval/run_2,False,,False,,,84.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs128_regular_2-4seg_eval/run_1,False,,False,,,83.9000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_2-8seg_eval/run_2,False,,False,,,59.20000076293945
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_2-8seg_eval/run_1,False,,False,,,49.849998474121094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,0.0001,2,4,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_regular_from_cpt_2-3/run_1,False,,False,,540.0,83.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_9-1seg_eval/run_1,False,,False,,,58.04999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_6-15seg_eval/run_1,False,,False,,,92.5
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_4-8seg_eval/run_2,False,,False,,,96.9000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_4-8seg_eval/run_1,False,,False,,,96.94999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_5-15seg_eval/run_1,False,,False,,,86.8499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_6-12seg_eval/run_1,False,,False,,,93.05000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4491,9,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_regular_5-9seg_eval/run_1,False,,False,,,98.80000305175781
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,1021952,2048,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1021952-512-{2048}seg_mem10_bs128_regular_6-2048seg_eval/run_2,False,,False,,,81.1500015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,1021952,2048,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1021952-512-{2048}seg_mem10_bs128_regular_6-2048seg_eval/run_2,False,,False,,,84.3499984741211
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,1021952,2048,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1021952-512-{2048}seg_mem10_bs128_regular_6-2048seg_eval/run_1,False,,False,,,72.3499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_4-14seg_eval/run_2,False,,False,,,87.80000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_4-14seg_eval/run_1,False,,False,,,83.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_7-1seg_eval/run_2,False,,False,,,52.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_7-1seg_eval/run_1,False,,False,,,56.45000076293945
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_1-3seg_eval/run_2,False,,False,,,20.899999618530273
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_1-3seg_eval/run_1,False,,False,,,18.799999237060547
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_4-15seg_eval/run_2,False,,False,,,86.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_4-15seg_eval/run_1,False,,False,,,82.19999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_5-12seg_eval/run_1,False,,False,,,93.94999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_3-10seg_eval/run_1,False,,False,,,64.05000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,2994,6,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs128_regular_6-6seg_eval/run_1,False,,False,,,99.69999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs128_regular_5-4seg_eval/run_1,False,,False,,,99.9000015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,64,1,linear,31936,64,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_31936-512-{64}seg_mem10_bs128_regular_6-64seg_eval/run_2,False,,False,,,91.80000305175781
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,64,1,linear,31936,64,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_31936-512-{64}seg_mem10_bs128_regular_6-64seg_eval/run_2,False,,False,,,91.69999694824219
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,64,1,linear,31936,64,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_31936-512-{64}seg_mem10_bs128_regular_6-64seg_eval/run_1,False,,False,,,85.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_3-5seg_eval/run_1,False,,False,,,89.1500015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,8,1,linear,255488,512,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs128_regular_6-512seg_eval/run_2,False,,False,,,88.4000015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,8,1,linear,255488,512,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs128_regular_6-512seg_eval/run_2,False,,False,,,89.55000305175781
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,8,1,linear,255488,512,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs128_regular_6-512seg_eval/run_1,False,,False,,,79.8499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_8-14seg_eval/run_1,False,,False,,,91.19999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs32_regular_from_cpt_3-4/run_1,False,,False,,6000.0,96.80000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_3-14seg_eval/run_1,False,,False,,,52.099998474121094
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs128_regular_6-128seg_eval/run_2,False,,False,,,90.44999694824219
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs128_regular_6-128seg_eval/run_2,False,,False,,,90.44999694824219
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs128_regular_6-128seg_eval/run_1,False,,False,,,84.0999984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_5-8seg_eval/run_1,False,,False,,,99.4000015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,510976,1024,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_510976-512-{1024}seg_mem10_bs128_regular_7-1024seg_eval/run_2,False,,False,,,85.6500015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,510976,1024,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_510976-512-{1024}seg_mem10_bs128_regular_7-1024seg_eval/run_2,False,,False,,,86.30000305175781
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,510976,1024,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_510976-512-{1024}seg_mem10_bs128_regular_7-1024seg_eval/run_1,False,,False,,,78.5999984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_1-11seg_eval/run_2,False,,False,,,18.850000381469727
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_1-11seg_eval/run_1,False,,False,,,15.699999809265137
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_8-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_2-10seg_eval/run_2,False,,False,,,53.54999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_2-10seg_eval/run_1,False,,False,,,39.400001525878906
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_6-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,8,1,linear,255488,512,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs128_regular_7-512seg_eval/run_2,False,,False,,,85.55000305175781
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,8,1,linear,255488,512,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs128_regular_7-512seg_eval/run_2,False,,False,,,87.5999984741211
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,8,1,linear,255488,512,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_255488-512-{512}seg_mem10_bs128_regular_7-512seg_eval/run_1,False,,False,,,81.3499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_2-13seg_eval/run_2,False,,False,,,41.70000076293945
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_2-13seg_eval/run_1,False,,False,,,30.450000762939453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_6-5seg_eval/run_1,False,,False,,,99.9000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs128_regular_2-6seg_eval/run_2,False,,False,,,72.9000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2994,6,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs128_regular_2-6seg_eval/run_1,False,,False,,,64.5
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_4-11seg_eval/run_2,False,,False,,,93.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_4-11seg_eval/run_1,False,,False,,,89.69999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_7-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs128_regular_7-2seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_5-14seg_eval/run_1,False,,False,,,90.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,8,linear,2994,6,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_regular_from_cpt_5-6/run_2,False,,False,,20000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,8,linear,2994,6,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2994-512-{6}seg_mem10_bs32_regular_from_cpt_5-6/run_1,False,,False,,20000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4491,9,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_regular_7-9seg_eval/run_1,False,,False,,,97.55000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_8-5seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_7-14seg_eval/run_1,False,,False,,,92.0999984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_2-15seg_eval/run_2,False,,False,,,40.849998474121094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_2-15seg_eval/run_1,False,,False,,,28.350000381469727
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_2-1seg_eval/run_2,False,,False,,,46.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_2-1seg_eval/run_1,False,,False,,,57.29999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_3-12seg_eval/run_1,False,,False,,,60.20000076293945
